Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
vivo t3x 5g crimson bliss 128 gb 6 gb ram,4.5,14999,21,18999,1 year manufacturer warranty for device and 6 months manufacturer warranty for inbox accessoriesknow more,ram 4 gb 6 gb 8 gb,6 gb ram 128 gb rom expandable upto 1 tb 17 07 cm 6 72 inch full hd display 50mp 2mp 8mp front camera 6000 mah battery 6 gen 1 processor,flashtech retail,43,44265,1392,"31,157
8,220
2,311
883
1,694",All 1392 reviews
