Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
poco x3 cobalt blue 128 gb 6 gb ram,4.3,20999,0,0,1 year for handset and 6 months for accessoriesknow more,ram 6 gb 8 gb,6 gb ram 128 gb rom expandable upto 512 gb 16 94 cm 6 67 inch full hd display 64mp 13mp 2mp 2mp 20mp front camera 6000 mah lithium ion polymer battery qualcomm snapdragon 732g processor,truenet commerce,39,257272,24296,"1,60,590
57,514
17,244
6,570
15,354",All 24296 reviews
