Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
redmi note 10t 5g metallic blue 64 gb 4 gb ram,4.3,13990,17,16999,1 year manufacturer warranty for phone and 6 months warranty for in the box accessoriesknow more,ram 4 gb 6 gb,4 gb ram 64 gb rom 16 66 cm 6 56 inch full hd display 48mp primary camera 2mp macro lens 2mp depth sensor 8mp front camera 5000 mah lithium polymer battery mediatek dimensity 700 processor max gpu frequency 950 mhz supports game turbo 3 0 ufs2 2 storage reading mode 3 0 360 degree ambient light sensors supports 18w fast charging,trust you,4,46907,3269,"29,474
9,794
3,555
1,318
2,766",All 3269 reviews
