Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
poco x3 pro graphite black 128 gb 6 gb ram,4.3,16990,29,23999,one year warranty for handset 6 months for accessoriesknow more,ram 6 gb 8 gb,6 gb ram 128 gb rom expandable upto 1 tb 16 94 cm 6 67 inch full hd display 48mp 8mp 2mp 2mp 20mp front camera 5160 mah lithium ion polymer battery qualcomm snapdragon 860 processor multiple hands free voice assistants,rrenterprises333,0,137998,12377,"89,884
26,368
8,114
3,239
10,393",All 12377 reviews
