Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
apple iphone 11 white 128 gb,4.6,29999,38,48900,brand warranty of 1 yearknow more,,128 gb rom 15 49 cm 6 1 inch liquid retina hd display 12mp 12mp 12mp front camera a13 bionic chip processor,treasure haul online,43,205169,11440,"1,61,038
26,148
6,738
2,924
8,321",All 11440 reviews
