Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
apple iphone se 3rd gen midnight 128 gb,4.4,52600,0,0,brand warranty of 1 yearknow more,storage 64 gb 128 gb,128 gb rom 11 94 cm 4 7 inch retina hd display 12mp rear camera 7mp front camera a15 bionic chip 6 core processor processor,treasure haul online,43,1405,138,"948
277
77
20
83",All 138 reviews
