Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
redmi 8 emerald green 64 gb 4 gb ram,4.4,0,0,0,brand warranty of 1 year available for mobile and 6 months for accessoriesknow more,color,4 gb ram 64 gb rom expandable upto 512 gb 15 8 cm 6 22 inch hd display 12mp 2mp 8mp front camera 5000 mah battery qualcomm snapdragon 439 processor,greatdealsz,0,945997,66380,"6,38,578
1,80,911
61,516
21,676
43,316",All 66380 reviews
