Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
poco f1 steel blue 128 gb 6 gb ram,4.5,13695,45,24999,1 year warrantyknow more,ram 6 gb 8 gb,6 gb ram 128 gb rom 15 7 cm 6 18 inch display 12mp 12mp 20mp front camera 4000 mah battery,dazzlingdeal,46,244660,29911,"1,75,442
47,876
9,451
3,013
8,878",All 29911 reviews
