Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
apple iphone x silver 256 gb,4.6,106900,0,0,brand warranty of 1 yearknow more,storage 64 gb 256 gb,256 gb rom 14 73 cm 5 8 inch super retina hd display 12mp 12mp 7mp front camera a11 bionic chip with 64 bit architecture neural engine embedded m11 motion coprocessor processor,supercomnet,39,10960,862,"8,834
1,221
282
139
484",All 862 reviews
