Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
redmi note 8 moonlight white 64 gb 4 gb ram,4.4,0,0,0,1 year manufacturer warranty for device and 6 months manufacturer warranty for inbox accessories including batteries from the date of purchaseknow more,color,4 gb ram 64 gb rom expandable upto 512 gb 16 0 cm 6 3 inch full hd display 48mp 8mp 2mp 2mp 13mp front camera 4000 mah lithium polymer battery qualcomm snapdragon 665 processor,petilante online,39,56447,3916,"36,369
11,783
4,021
1,403
2,871",All 3916 reviews
