Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
poco m2 pro two shades of black 128 gb 6 gb ram,4.4,19999,0,0,1 year for handset 6 months for accessoriesknow more,ram 4 gb 6 gb,6 gb ram 128 gb rom expandable upto 512 gb 16 94 cm 6 67 inch full hd display 48mp 8mp 5mp 2mp 16mp front camera 5000 mah lithium ion polymer battery qualcomm snapdragon 720g processor,truenet commerce,39,354134,33198,"2,22,025
83,104
23,399
7,933
17,673",All 33198 reviews
