Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
poco x5 pro 5g horizon blue 256 gb 8 gb ram,4.3,28999,0,0,1 year manufacturer warranty for phone and 6 months warranty for in the box accessoriesknow more,ram 6 gb 8 gb,8 gb ram 256 gb rom 16 94 cm 6 67 inch full hd display 108mp 8mp 2mp 16mp front camera 5000 mah battery qualcomm snapdragon 778g processor,btpld,41,44262,4156,"27,410
10,214
2,816
1,035
2,787",All 4156 reviews
