Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
redmi note 12 lunar black 64 gb 6 gb ram,4.2,11960,37,18999,1 year manufacturer warranty for phone and 6 months warranty for in the box accessoriesknow more,storage 64 gb 128 gb,6 gb ram 64 gb rom expandable upto 1 tb 16 94 cm 6 67 inch full hd super amoled display 50mp 8mp 2mp 13mp front camera 5000 mah battery snapdragon 685 processor,gadgetsgenius,41,33745,2648,"19,031
7,798
2,914
1,182
2,820",All 2648 reviews
