Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
apple iphone 15 black 128 gb,4.6,65249,18,79600,1 year warranty for phone and 6 months warranty for in box accessoriesknow more,storage 128 gb 256 gb 512 gb,128 gb rom 15 49 cm 6 1 inch super retina xdr display 48mp 12mp 12mp front camera a16 bionic chip 6 core processor processor,ngivr retails,44,47941,2526,"37,402
6,193
1,436
681
2,229",All 2526 reviews
