Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
oneplus nord ce 3 lite 5g pastel lime 128 gb 8 gb ram,4.4,16972,15,19999,domestic warranty of 12 months on phone 6 months on accessoriesknow more,storage 128 gb 256 gb,8 gb ram 128 gb rom 17 07 cm 6 72 inch display 108mp rear camera 5000 mah battery,digitalmobiles,41,111265,5751,"72,463
23,094
6,967
2,839
5,902",All 5751 reviews
