Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
apple iphone xr white 64 gb includes earpods power adapter,4.6,47900,0,0,brand warranty of 1 yearknow more,storage 64 gb 128 gb,64 gb rom 15 49 cm 6 1 inch display 12mp rear camera 7mp front camera a12 bionic chip processor ios 13 compatible,supercomnet,39,100913,8494,"77,000
15,968
3,393
1,161
3,391",All 8494 reviews
