Phone_Name,Rating,Discount_Price,Discount,Actual_Price,Warranty,Storage,Highlights,Seller_Name,Seller_Rating,Total_Rating,Total_Review,Rating_5Star-1Star,Total_Reviews
poco f5 5g carbon black 256 gb 8 gb ram,4.3,29999,14,34999,2 year manufacturer warranty for phone and 6 months warranty for in the box accessoriesknow more,ram 8 gb 12 gb,8 gb ram 256 gb rom 16 94 cm 6 67 inch full hd display 64mp ois 8mp 2mp 16mp front camera 5000 mah battery qualcomm snapdragon 7 gen 2 4nm processor,truenet commerce,39,25030,3069,"15,756
5,781
1,456
528
1,509",All 3069 reviews
